userName,score,at,content
Pengguna Google,1,2024-08-16 07:47:55,"Woe loe mau nipu gua ya,dapat dana disuruh tf biaya penanganan 49.950 untung gak bisa ngirim. Game gak jelas alias abal"" lagi nyari mangsa,."
Pengguna Google,3,2024-04-27 16:26:28,Pas di iklan bloknya silver pas di download ternyata yg biasa udah gitu setiap naik level iklan terus
Pengguna Google,2,2024-04-03 11:08:14,"Mau nyoba donled gemnya mudah""han menyenagkan kalau tdk aku hapus aja, kasih 2 bintang dulu ,nnti di + kalau senang"
Pengguna Google,1,2024-06-21 16:16:50,Udh level 91 ngilang lagi dari awal Kmren udh level 89 juga ngilang lagi
Pengguna Google,2,2024-10-04 10:38:49,Game a***g udah level 87 malah suruh ngulang level 1 lagi mana susah sekali sampai ke level 87
Pengguna Google,1,2024-02-28 05:13:06,"Tidak sesuai iklannya, pas di download baloknya besar²"
Pengguna Google,5,2024-04-12 06:32:28,"Intinyaaa ini bagusss bangetttttt, cocok klo lgi bepergian jauh dan ga ada internet main ini ajaaaaa recomended bangetttt"
Pengguna Google,1,2024-07-09 10:59:55,Tidak sopan nih aplikasi tiba tiba masuk aja & lama banget mau keluar nya.
Pengguna Google,1,2024-09-17 09:08:43,Kok sering kali dikasih 3 balok tapi cuman 2 yg bisa di pasang tapi gak pecah pula
Pengguna Google,5,2025-04-13 00:52:46,menyenangkanbanget
Pengguna Google,4,2024-02-28 00:10:54,"Permainan nya asyik, penasaran cuma game skrg udah gk ada bonus klu menang, harus beli koin, serba duit, ah udah gk menarik lg memaksa anak2 jd matre"
Pengguna Google,5,2024-09-15 08:12:01,"Gamenya seru + bagus, aku suka banget main ini. Di tambah gamenya juga offline, jadi bisa mainin kapanpun."
Pengguna Google,5,2024-03-09 15:47:40,Baik terimakasih atas informasinya salam semua seluruh keluarga besar untuk semua transaksi sebagai berikut dengan ketentuan anda baik dan benar serta kesediaan saudara sendiri ku yang setia Transaksi nya Terimakasih
Pengguna Google,3,2024-07-20 16:58:34,Gamenya sih bagus bisa dimainkan offline tanpa kuota/internet tp butuh ketelitian agar tdk cepat kalah & bloknya cepat penuh
Pengguna Google,2,2024-05-27 06:22:45,Sudah mencapai level tinggi keluar dr game lalu masuk lagi kembali ke level 1 huuh😡
Pengguna Google,1,2024-01-20 10:55:14,"Game bodoh, jika kalian mendapatkan score 6000 keatas tiap permainan score kalian akan di lock di 2000+ sehabis itu kalian akan mendapatkan block random yg GK bakal muat dimana pun, kalian harus menonton iklan jika mau lanjut"
Pengguna Google,3,2024-04-17 08:27:16,"Sebenarnya gamenya bagus, tapi iklannya lamaa banget udah gitu ga bisa di skip lagi"
Pengguna Google,5,2024-03-04 18:20:24,"Gak bosen maininnya ,santai ,game peneman kebosanan ⭐⭐⭐⭐⭐ SARAN : Usahakan tidak mengaktifkan data agar tidak terlalu banyak iklan"
Pengguna Google,5,2024-05-21 11:56:42,Geme ini ofline sehingga membuat saya bisa memainkannya disaat saya tidak memiliki jaringan
Pengguna Google,3,2024-08-23 09:47:25,Setiap selesai 1 tingkat iklan mulu......bentar2 iklan........kadang tingkatan belum selesai iklan...
Pengguna Google,1,2024-07-06 09:22:33,"Game buruk banyak iklan,, dikit dikit iklan"
Pengguna Google,5,2024-05-25 16:29:46,"Sangat menghibur.., menarik.., butuh keterampilan & ketelitian..."
Pengguna Google,5,2023-12-10 06:22:02,Game nya bagus sekali kita bisa bertarung dengan teman adu skore pokok nya game ini bagus sekali
Pengguna Google,1,2023-06-05 09:20:53,"Game tak sesuai dengan iklan. Janjimu terlalu manis, hasilnya mengecewakan. Kalo ngiklan yang jujur2 aja yah!"
Pengguna Google,4,2025-04-01 06:05:02,Seru Bikin Mood Naik!
Pengguna Google,5,2025-03-31 09:25:25,asik aja mainnya
Pengguna Google,5,2025-04-05 02:49:32,seru dan bikin candu
Pengguna Google,5,2025-04-09 13:12:02,offline terus sajalah lahh supaya org yg tdk punya kuota bisa pakai walaupun tanpa harus membeli kuota
Pengguna Google,5,2025-04-05 08:52:09,game nya seru banget untuk ketika habis data paket
Pengguna Google,5,2025-03-17 06:14:35,Bagus banget tapi tolong bug nya dihilangkan 😉✨
Pengguna Google,5,2025-03-29 08:36:41,sangat bagus karena bisa menghilangkan stres atau bosan 🙏👍👍👍
Pengguna Google,3,2025-03-31 04:51:29,lama untuk di download tapi pas main lumayan mudah
Pengguna Google,5,2025-02-26 00:28:52,Bagus Gamenya
Pengguna Google,4,2025-03-31 08:45:02,geme nya seru tapi tolong hilangkan iklan nya
Pengguna Google,1,2025-04-09 11:38:45,gak bisa mabar
Pengguna Google,5,2025-03-22 17:49:22,jarang kurang bagus tidak sesuai ukuran
Pengguna Google,4,2025-04-07 14:37:25,ndk ada tutorial
Pengguna Google,5,2025-04-02 11:41:36,bagus bisa main pas ga ada wifi dan data
Pengguna Google,5,2025-03-09 21:06:50,game nya bagus dan ternyata ada bug nya jadi yaa gitu deh
Pengguna Google,5,2025-03-26 21:33:26,gw Mabar Ama temen sumpah seru ni geme
Pengguna Google,5,2025-01-09 05:43:37,min kenapa gua ga dapet angka di blok nya game nya mah udah bagus cuman itu gua ga. dapet angka di blok nya plis kasih gua angka di blok nya
Pengguna Google,5,2025-03-24 09:00:01,game yg menyenangkan dan seru untuk di mainkan dan bisa di mainkan secara offline
Pengguna Google,5,2024-10-30 10:51:48,bagus buat obat stresss
Pengguna Google,1,2025-03-14 01:10:27,game lu kereset terus tai😊
Pengguna Google,5,2025-03-30 12:01:12,gamenya bagus gak ada bag atau yang lainnya dan tidak bosennin
Pengguna Google,5,2025-04-11 05:53:09,bagus soalnya
Pengguna Google,5,2025-04-09 21:42:57,buat iseng jd asiik
Pengguna Google,5,2025-03-20 09:07:35,sedang viral di bulan puasa 2025
Pengguna Google,5,2025-03-28 21:07:50,baguss sih game inii bisa buat otak berpikir apa yang harus di lakukan
Pengguna Google,5,2025-04-12 11:30:44,gameee nyaaa seruuuu
Pengguna Google,5,2025-04-08 15:15:57,seru banget cocok
Pengguna Google,5,2025-04-11 12:21:43,Menghilangkan kebosanan saya
Pengguna Google,5,2025-04-03 04:05:40,ini sangat seru
Pengguna Google,5,2025-02-10 02:26:27,sangat seru aku jadi ingin main teruss apa lagi pas lagi ga ada kouta
Pengguna Google,5,2025-04-05 00:33:33,geme ini sangat seru cocok untuk orang yang sangat gabut tapi lama uninstall ya
Pengguna Google,5,2025-03-01 06:00:05,kasih saya blok yg bagus
Pengguna Google,5,2025-04-05 14:41:59,Seru GK ada bosan bosannya 🥰
Pengguna Google,5,2025-03-26 07:33:31,game nya seru banget walupun banyak iklan
Pengguna Google,5,2025-04-01 12:15:34,biasa biasa saja
Pengguna Google,5,2025-03-21 07:09:23,seru untuk tunggu buka puasa
Pengguna Google,5,2025-03-29 02:41:22,saya suka tapi perlu bermain bersama teman harus ada modenya
Pengguna Google,5,2025-04-03 00:02:42,game nya seru dan gampang simpel juga
Pengguna Google,3,2025-03-21 03:42:26,Lg puasa malah nongol iklan sex berkali2 ngeselin asli dan lagi balok2nya gk ada yg cocok sama sekali target juga terlalu banyak bikin kesel aja ni game puasa2
Pengguna Google,5,2025-03-26 15:51:15,bagus banget aku tiap hari suka main ini Mulu karena seru offline dan nga bosen tiap bangun main ini game tiap k WC bawa hp main ini bgussssssss bangettttt
Pengguna Google,5,2025-03-30 16:15:19,sangat terbaik
Pengguna Google,5,2025-04-02 06:07:17,sangat betul² bagus👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
Pengguna Google,5,2025-03-29 16:16:59,bagus aku tertarik
Pengguna Google,5,2025-03-16 13:02:20,Kalau lagi gabut atau gak ada kuota sering main ini soalnya seru
Pengguna Google,5,2025-04-10 16:11:47,"ketika saya tidak ada Kouta internet saya akan memainkan Block Blast! ini,dan sangat seru untuk di mainkan"
Pengguna Google,5,2025-03-27 05:30:46,game nya seru
Pengguna Google,5,2025-03-21 08:49:36,game nya sangat seru sekali cocok yang lagi gabut
Pengguna Google,2,2025-02-28 11:27:53,iklan nya tentang judi online
Pengguna Google,5,2025-04-12 01:34:01,enak di mainkan
Pengguna Google,5,2025-03-24 22:20:39,game nya seru bikin ketagihan main nya cocok buat ngisi waktu luang pas bulan puasa
Pengguna Google,5,2025-04-11 12:51:34,bagus bet ayingg
Pengguna Google,1,2025-03-30 13:00:42,gamenya jelek ga seru udah iklan malah ga ke ulang
Pengguna Google,5,2025-04-03 00:26:08,Gem ini seru banget
Pengguna Google,5,2025-04-10 11:34:44,game nya bagus ok tpi lebih bagus kasi block baru biar menarik
Pengguna Google,5,2025-03-30 06:33:05,jgn beri block yg emg gbs di pasang
Pengguna Google,5,2025-04-09 03:18:31,keren sekali
Pengguna Google,1,2024-12-27 17:37:14,"GAME BURIKK, BUAT KALIAN YANG UDAH DOWNLOAD GAME INI HAPUS AJAA, TEMEN GUA KEMARIN MAIN GAME INI BESOKNYA KEJANG-KEJANG"
Pengguna Google,5,2025-04-04 06:57:52,bagus tapi hilangkan iklannya.... 😀
Pengguna Google,5,2025-03-24 17:38:40,awalnya aku nyoba game ini di adek sya trs aku ktghan jdi ak dongload sndri klo ada iklan tinggal matiin wifi pokoknya pnts diksh bntng 5
Pengguna Google,4,2025-03-21 04:58:57,game nya seru
Pengguna Google,5,2025-04-13 16:13:44,seruu bngt geme ini
Pengguna Google,4,2025-03-30 12:04:21,saya kesini gara² game ini fyp trus di bearanda tik tok jadi penasaran pengen nyoba smoga seru
Pengguna Google,5,2025-04-02 11:31:25,ya bagus sih 🙂🙂😊
Pengguna Google,5,2025-02-26 14:40:19,Game nya seru banget
Pengguna Google,5,2025-04-08 06:09:51,seru banget gm nya
Pengguna Google,5,2025-03-22 23:30:34,game nya seru
Pengguna Google,5,2025-03-24 04:31:35,game nya seru
Pengguna Google,5,2025-03-27 08:49:46,menyenangkann
Pengguna Google,5,2025-04-04 13:07:20,game nya seru dan mudah dimainkan dan tidak menggunakan data //paketan
Pengguna Google,5,2025-04-09 16:16:18,bagus sekali
Pengguna Google,5,2025-04-09 15:30:16,bagus sekali
Pengguna Google,5,2025-04-02 00:56:01,game nya seru
Pengguna Google,5,2025-04-01 04:46:44,game nya seru
Pengguna Google,5,2025-03-30 13:41:33,game nya seru
Pengguna Google,5,2025-04-01 02:22:28,game nya seru
Pengguna Google,5,2025-04-09 09:25:08,gemnya sangat bagus bagus untuk mengisi kegabutan aku sangat suka!!!!!
Pengguna Google,5,2025-04-13 04:00:10,seru bgt terus bikin ketagihan mainnya tpi aku mau yg love tapi g ad
Pengguna Google,5,2025-03-29 08:14:30,"seruu, bisa nemenin kegabutan"
Pengguna Google,5,2025-04-04 12:56:34,game nya seru
Pengguna Google,4,2025-04-05 14:13:00,game nya seru
Pengguna Google,5,2025-04-08 04:23:53,game nya seru
Pengguna Google,5,2025-04-06 02:00:40,game nya seru
Pengguna Google,5,2025-04-04 09:13:48,seru geme nya bikin nagihh dan ga bikin abis kuota nih aku suka sama gem ini seru nya dapet
Pengguna Google,5,2025-04-09 16:36:07,game nya seru
Pengguna Google,5,2025-04-07 11:21:28,game nya seru
Pengguna Google,5,2025-04-06 14:50:38,game nya seru
Pengguna Google,5,2025-03-06 10:50:21,bagusss bikin aku tdk kesepian
Pengguna Google,5,2025-02-09 13:34:21,Keren game nya
Pengguna Google,5,2025-03-20 12:06:56,game ini seru banget tapi banyak banget iklannya
Pengguna Google,1,2025-02-26 06:50:42,Mb nya banyak susah sekali baru main aja udah kesel ga bisa mabar aku ga mendukung
Pengguna Google,3,2025-04-02 02:31:18,Game ini sangat mudah untuk digunakan sebagai tempat bermain untuk waktu luang
Pengguna Google,5,2025-04-03 05:36:23,game nya seru banget dan asik dan gak bikin gabuttt seru banget sumpah
Pengguna Google,5,2025-03-25 09:42:27,bagus sekali
Pengguna Google,5,2025-03-25 17:03:19,MANTAP BUAT NGABUBURIT SERU APALAGI BARENG temen👍🏻
Pengguna Google,5,2025-03-26 07:59:22,hebat aku dapat score 20.000
Pengguna Google,5,2025-02-09 06:23:45,seru banget mana ofline lagi............baca selengkapnya
Pengguna Google,4,2025-04-06 02:26:36,lumayan bagus 👍 bisa buat kalo gabut main ini juga seru😚
Pengguna Google,1,2025-03-23 21:48:02,"kenyataannya nga sesuai iklan,macam apa ini"
Pengguna Google,5,2025-04-04 10:51:16,game nya bagus ngilangin bosen juga pokonya mah mantap👍👍👍
Pengguna Google,5,2025-04-01 02:44:23,aku sudah mencobanya dan sangat seru manfaatnya membuat kita menjadi fokus
Pengguna Google,5,2025-03-18 04:09:19,gem nya sangat bagus sehingga banyak nyang ngpost di tiktok
Pengguna Google,5,2025-03-24 04:15:13,"seruu, bisa ngilangin rasa gabut, bisa adu skor, dll bintang lima dari akuuu ;3"
Pengguna Google,5,2024-11-18 13:00:02,Suka. Ada tingkat kerumitan yg membuat semakin tertantang skill
Pengguna Google,5,2025-03-20 02:19:33,Aan Firmansyah Block Blast baik
Pengguna Google,5,2025-03-27 15:12:48,mantep lah inget maenan dulu pas waktu kecil seneng banget
Pengguna Google,5,2025-02-18 09:50:44,aku suka gamex 🤗🤗
Pengguna Google,5,2025-03-06 11:10:33,seruuu game nyaa
Pengguna Google,5,2025-03-23 14:02:12,Karena sangan seru untuk di mainkan apalagi kalo bosen dn tidak ada kota internet bagi saya ini sangat seru dan tidak Bernah bosan
Pengguna Google,5,2025-03-27 17:53:27,gimana cara ada pelangi' nya
Pengguna Google,5,2025-03-27 10:57:51,enak kali main nya 👍
Pengguna Google,5,2025-04-04 03:38:02,lagi viral asal nya nyoba nyoba
Pengguna Google,5,2025-03-29 12:11:24,seru banget plus gak banyak iklan lagi
Pengguna Google,5,2025-01-08 12:27:44,permainan lumayan Buat hiburan Jenuh2
Pengguna Google,5,2025-03-31 07:57:52,gua kasi bintang 5 karna gabut
Pengguna Google,5,2025-03-28 07:34:55,Seru banget gamenyaa
Pengguna Google,5,2025-04-04 10:23:46,game yang sangat cocokk di mainin saat gabut atau lagi jenuh🥴
Pengguna Google,5,2024-12-23 04:50:21,"penuh steategi menantang, logik banget"
Pengguna Google,5,2025-04-09 14:07:01,asik jga nih game sampe anak saya mau main jga mantap pokonya tanpa data jga bisa lgi
Pengguna Google,5,2025-04-08 13:52:24,"game block blast ini seru banget bikin aku sama temen aku kecanduan,ini seru bangett game nya aku ratting 5 bintang nyaaa🥰"
Pengguna Google,5,2025-03-29 19:34:12,game nya sangat bagusss menarik tapi bikin mumet ndas ayoyo🤦🏻‍♀️🤦🏻‍♀️
Pengguna Google,5,2025-02-22 02:11:42,gaem keren sekali
Pengguna Google,4,2025-03-29 13:50:51,bagus seru bgtt
Pengguna Google,5,2025-04-12 07:08:39,bagus banget yg gk ada data seperti saya enak main nya biikin pikiran hilang itu lo
Pengguna Google,2,2025-03-22 13:51:59,ketika saya main game ini saya terkena virus block blast yang menyuruh saya untuk menaruh blok seperti tetris karna ini plagiat tetris saya tidak rekomended game ini
Pengguna Google,4,2025-03-21 03:32:03,bagus sih tapi ukuran mb nya gede bgt padahal duli cuma 50an
Pengguna Google,5,2025-04-03 17:48:49,"guwdjop yg bikin ini game,bikin ketagihan,tapi agak cepat bosan juga karna itu itu aja"
Pengguna Google,5,2025-03-21 16:00:13,gema ini adalah gema peling ku foporitkan
Pengguna Google,5,2025-04-12 13:48:06,"Enak di mainin kalo lagi bosan seru banget!,apa lagi kalo udah ambalifabel"
Pengguna Google,3,2025-02-19 13:22:45,"bagus, tapi kok makin update malah score nya nambah dikit bgt sih?"
Pengguna Google,5,2025-04-13 04:04:32,sangat seru bisa di mainkan pas lagi gabut
Pengguna Google,5,2025-03-22 05:23:20,game nya seru
Pengguna Google,4,2025-03-22 00:59:01,game nya seru
Pengguna Google,5,2025-03-23 04:28:49,game nya seru
Pengguna Google,5,2025-03-26 02:20:30,bagus bgt game nya semoga bisa lebih berkembang lg yaa🥰
Pengguna Google,5,2025-02-11 06:51:11,kerenn game nya seru apalagi kalau lagi jenuh seru main game ini
Pengguna Google,1,2025-04-07 23:00:20,kok aku ga bisa di apdet
Pengguna Google,4,2024-12-24 04:49:49,sumpah permainan nya bagus bangetttzz 🤩🤩🤩
Pengguna Google,5,2025-03-29 07:29:30,game nya seru
Pengguna Google,5,2025-04-06 03:51:33,bagus dan gk terlalu banyak iklan nya
Pengguna Google,5,2025-03-29 16:32:47,game nya seru
Pengguna Google,5,2025-03-29 22:27:48,game nya seru
Pengguna Google,5,2025-03-24 03:08:16,PERMAINAN INI SANGAT BAGUS UNTUK BERMAIN
Pengguna Google,5,2025-04-03 06:53:45,game nya seru
Pengguna Google,5,2025-04-06 10:10:29,game nya seru
Pengguna Google,5,2025-04-09 03:34:08,bgus banget aku suka
Pengguna Google,5,2025-04-12 08:01:26,karena seruu dan nagih
Pengguna Google,5,2025-04-11 10:48:42,seruuu permainan nya sya liat d Sodra
Pengguna Google,1,2024-07-20 19:27:32,Game nya bagus saya sangat suka tapi saya sangat kecewa 😟 Sudah level 72 kenapa bisa ngulang level 1 🥲
Pengguna Google,5,2025-01-20 09:56:01,geam nya bagus
Pengguna Google,5,2025-03-18 20:18:25,sangat seru gaey
Pengguna Google,4,2025-04-04 01:14:01,bagus banget tapi tolong iklannya ya
Pengguna Google,5,2025-03-14 05:20:44,asik buat hiburan
Pengguna Google,1,2025-03-26 19:11:26,ngasi blok ngasal
Pengguna Google,5,2023-04-12 13:20:56,Game bagus tapi mentok level 36.untuk masakh iklan bisa di matikan datanya iklan hilang
Pengguna Google,5,2025-03-20 13:32:35,tidak bikin bosan
Pengguna Google,5,2025-03-21 16:17:07,seru banget dimainkan untuk mengisi waktu luang dan waktu gabut.
Pengguna Google,4,2025-04-12 06:48:11,bagus tapi susah dan saya banyak iklannya
Pengguna Google,5,2025-03-22 14:07:54,gamenya seru bgtt... terus score ny bisa sampe puluhan ribu lohh
Pengguna Google,5,2025-03-26 16:20:56,tidak bikin bosan
Pengguna Google,5,2025-03-19 16:18:53,permainan yg sangat simpel dan mudah di mainkan
Pengguna Google,5,2025-04-06 11:18:52,game bikin candu
Pengguna Google,4,2025-04-04 04:55:02,game ini seruu walaupun udah gak puasa tapi seru makasih ya yg udah buatin game ini
Pengguna Google,5,2025-03-28 13:06:46,keren dan cocok untuk mengisi waktu gabut
Pengguna Google,5,2025-04-11 02:43:38,game sejuta umat🗿
Pengguna Google,5,2025-03-30 07:55:23,seru banget dan game nya offline lagi sampai lupa waktu
Pengguna Google,5,2025-03-30 22:48:44,gamenya terlalu asik apa lagi waktu blocknya habis is the best
Pengguna Google,5,2025-04-07 14:12:13,Bisa menghilangkan sres
Pengguna Google,5,2025-04-11 15:31:38,game yang sangat bagus untuk anak-anak anak berpikir lebih cepat
Pengguna Google,1,2025-04-07 07:40:01,g bisa bug
Pengguna Google,5,2025-04-05 12:22:37,game yg bagus😎👍
Pengguna Google,5,2025-04-04 06:26:22,game yg bagus
Pengguna Google,5,2025-04-03 16:20:05,min aku pengen update dong
Pengguna Google,5,2025-03-10 12:51:30,Sangat serius sekali
Pengguna Google,5,2025-02-21 10:01:14,Gamenya sangat asyik dan bisa melatih otak kita
Pengguna Google,5,2025-04-02 01:13:41,sangat seru untuk di main kan anak remaja dan dewasa sangat mudah dah sangat bagus
Pengguna Google,5,2025-03-28 13:26:27,seru banget menantang juga trus cocok dimainin waktu gabut
